sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,created_at,description,manufacturer,name,price,short_description,status,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_incrementsuse_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_attribute_id,_media_lable,_media_image,image,small_image,thumbnail,special_price
KFED500EWH,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful electric double oven range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The ovens are a combined 6.7 cu ft., providing an extra-large capacity and separate temperature environments. The cooktop features five heating surfaces, including a dedicated warming zone, allowing you to do more on your range.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)6.7 Cu. Ft. Total Capacity(/B) (P)Provides an extra-large combined cooking capacity for preparing multiple dishes at once and gives you the flexibility of separate temperature zones.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This double oven range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Cooking Elements Including a Warm Zone(/B) (P)Provides five independent cooking surfaces that allow you to do more on your range. It features a triple cooking zone of 6, 9 and 12 inches, one 10 inch zone and two 6 inch cooking zones, plus a dedicated warming zone.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)SatinGlide(R) Rack(/B) (P)Move smoothly in and out, allowing effortless loading and unloading, even with large or heavy dishes.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills.(/P) (BR)(B)Triple-Ring Element(/B) (P)With three element sizes at one location, you get the versatility to match cooking surface to cookware size.(/P) (BR)(B)10"" Even-Heat Ultra Element(/B) (P)Delivers consistent heat across the cooktop, including fast boils, precise simmering and exceptional melting.(/P)",KITCHENAID,30-Inch 5 Burner Electric Double Oven Convection Range - White,1999,30-Inch 5 Burner Electric Double Oven Convection Range - White,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRWTDPTHVEQI.JPG,http://www.specsserver.com/CACHE/FRWTDPTHVEQI.JPG,http://www.specsserver.com/CACHE/FRWTDPTHVEQI.JPG,http://www.specsserver.com/CACHE/FRWTDPTHVEQI.JPG,http://www.specsserver.com/CACHE/FRWTDPTHVEQI.JPG,
KFEG500EBL,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful electric freestanding range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is 6.4 cu ft., providing an extra-large capacity that lets you easily prepare multiple dishes at once. The cooktop features five heating surfaces, including a dedicated warming zone, allowing you to do more on your range.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)6.4 Cu Ft. Oven Capacity(/B) (P)Provides an extra-large cooking capacity that easily handles multiple dishes at once.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Cooking Elements Including a Warm Zone(/B) (P)Provides five independent cooking surfaces that allow you to do more on your range. It features two dual elements 12/9"", 9/6"", two 6 inch cooking zones, plus a dedicated warming zone.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Aqualift(R)(/B) (P)Cleans your oven in less than an hour without odors and at a temperature below 200(degree)F. This innovative system combines low heat with water to release baked-on spills.(/P) (BR)(B)Storage Drawer(/B) (P)Adds additional storage space that's perfect for pots, pans and baking sheets.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills(/P) (BR)(B)2 Dual Elements (12/9"" and 9/6"")(/B) (P)Provides multiple cooking surfaces that allow you to do more on your range. It features two cooking elements, each with dual zones. The first element has cooking zones of 9 and 12 inches and the second has 6 and 9 inch zones.(/P)",KITCHENAID,30-Inch 5-Element Electric Convection Range - Black,1199,30-Inch 5-Element Electric Convection Range - Black,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRRHIJCMVQVJ.JPG,http://www.specsserver.com/CACHE/FRRHIJCMVQVJ.JPG,http://www.specsserver.com/CACHE/FRRHIJCMVQVJ.JPG,http://www.specsserver.com/CACHE/FRRHIJCMVQVJ.JPG,http://www.specsserver.com/CACHE/FRRHIJCMVQVJ.JPG,
KFEG500ESS,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful electric freestanding range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is 6.4 cu ft., providing an extra-large capacity that lets you easily prepare multiple dishes at once. The cooktop features five heating surfaces, including a dedicated warming zone, allowing you to do more on your range.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)6.4 Cu Ft. Oven Capacity(/B) (P)Provides an extra-large cooking capacity that easily handles multiple dishes at once.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Cooking Elements Including a Warm Zone(/B) (P)Provides five independent cooking surfaces that allow you to do more on your range. It features two dual elements 12/9"", 9/6"", two 6 inch cooking zones, plus a dedicated warming zone.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Aqualift(R)(/B) (P)Cleans your oven in less than an hour without odors and at a temperature below 200(degree)F. This innovative system combines low heat with water to release baked-on spills.(/P) (BR)(B)Storage Drawer(/B) (P)Adds additional storage space that's perfect for pots, pans and baking sheets.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills(/P) (BR)(B)2 Dual Elements (12/9"" and 9/6"")(/B) (P)Provides multiple cooking surfaces that allow you to do more on your range. It features two cooking elements, each with dual zones. The first element has cooking zones of 9 and 12 inches and the second has 6 and 9 inch zones.(/P)",KITCHENAID,30-Inch 5-Element Electric Convection Range - Stainless Steel,1249,30-Inch 5-Element Electric Convection Range - Stainless Steel,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRVTHCWMJPNV.JPG,http://www.specsserver.com/CACHE/FRVTHCWMJPNV.JPG,http://www.specsserver.com/CACHE/FRVTHCWMJPNV.JPG,http://www.specsserver.com/CACHE/FRVTHCWMJPNV.JPG,http://www.specsserver.com/CACHE/FRVTHCWMJPNV.JPG,
KFEG500EWH,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful electric freestanding range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is 6.4 cu ft., providing an extra-large capacity that lets you easily prepare multiple dishes at once. The cooktop features five heating surfaces, including a dedicated warming zone, allowing you to do more on your range.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)6.4 Cu Ft. Oven Capacity(/B) (P)Provides an extra-large cooking capacity that easily handles multiple dishes at once.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Cooking Elements Including a Warm Zone(/B) (P)Provides five independent cooking surfaces that allow you to do more on your range. It features two dual elements 12/9"", 9/6"", two 6 inch cooking zones, plus a dedicated warming zone.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Aqualift(R)(/B) (P)Cleans your oven in less than an hour without odors and at a temperature below 200(degree)F. This innovative system combines low heat with water to release baked-on spills.(/P) (BR)(B)Storage Drawer(/B) (P)Adds additional storage space that's perfect for pots, pans and baking sheets.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills(/P) (BR)(B)2 Dual Elements (12/9"" and 9/6"")(/B) (P)Provides multiple cooking surfaces that allow you to do more on your range. It features two cooking elements, each with dual zones. The first element has cooking zones of 9 and 12 inches and the second has 6 and 9 inch zones.(/P)",KITCHENAID,30-Inch 5-Element Electric Convection Range - White,1199,30-Inch 5-Element Electric Convection Range - White,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRQGCEDPTHPC.JPG,http://www.specsserver.com/CACHE/FRQGCEDPTHPC.JPG,http://www.specsserver.com/CACHE/FRQGCEDPTHPC.JPG,http://www.specsserver.com/CACHE/FRQGCEDPTHPC.JPG,http://www.specsserver.com/CACHE/FRQGCEDPTHPC.JPG,
KFGD500EBL,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful gas double oven range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is a combined 6.0 cu ft., providing a large capacity that's perfect for preparing multiple dishes at once. The cooktop has 5 burners ranging from 5,000 to 17,000 BTU, letting you go from a rolling boil to a delicate simmer.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)6.0 Cu. Ft. Total Capacity(/B) (P)Combined upper and lower oven capacities provide more room to cook multiple dishes at the same time.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This double oven range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Burners (17k, 10k, 7.3k, 5k, 5k)(/B) (P)Provides the perfect range of cooking power from 5,000 to16,000 BTU, so you can go from a rolling boil to a delicate simmer.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Glass Touch Controls(/B) (P)Offer an intuitive, easy-to-use touch screen experience.(/P) (BR)(B)SatinGlide(R) Rack(/B) (P)Move smoothly in and out, allowing effortless loading and unloading, even with large or heavy dishes.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills.(/P) (BR)(B)Stainless Steel Cooktop(/B) (P)Adds the beauty of brushed stainless steel to the range cooktop.(/P)",KITCHENAID,30-Inch 5 Burner Gas Double Oven Convection Range - Black,2099,30-Inch 5 Burner Gas Double Oven Convection Range - Black,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRSEGMFLMYQG.JPG,http://www.specsserver.com/CACHE/FRSEGMFLMYQG.JPG,http://www.specsserver.com/CACHE/FRSEGMFLMYQG.JPG,http://www.specsserver.com/CACHE/FRSEGMFLMYQG.JPG,http://www.specsserver.com/CACHE/FRSEGMFLMYQG.JPG,
KFGD500ESS,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful gas double oven range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is a combined 6.0 cu ft., providing a large capacity that's perfect for preparing multiple dishes at once. The cooktop has 5 burners ranging from 5,000 to 17,000 BTU, letting you go from a rolling boil to a delicate simmer.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)6.0 Cu. Ft. Total Capacity(/B) (P)Combined upper and lower oven capacities provide more room to cook multiple dishes at the same time.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This double oven range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Burners (17k, 10k, 7.3k, 5k, 5k)(/B) (P)Provides the perfect range of cooking power from 5,000 to16,000 BTU, so you can go from a rolling boil to a delicate simmer.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Glass Touch Controls(/B) (P)Offer an intuitive, easy-to-use touch screen experience.(/P) (BR)(B)SatinGlide(R) Rack(/B) (P)Move smoothly in and out, allowing effortless loading and unloading, even with large or heavy dishes.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills.(/P) (BR)(B)Stainless Steel Cooktop(/B) (P)Adds the beauty of brushed stainless steel to the range cooktop.(/P)",KITCHENAID,30-Inch 5 Burner Gas Double Oven Convection Range - Stainless Steel,2149,30-Inch 5 Burner Gas Double Oven Convection Range - Stainless Steel,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRNOBGENYVJV.JPG,http://www.specsserver.com/CACHE/FRNOBGENYVJV.JPG,http://www.specsserver.com/CACHE/FRNOBGENYVJV.JPG,http://www.specsserver.com/CACHE/FRNOBGENYVJV.JPG,http://www.specsserver.com/CACHE/FRNOBGENYVJV.JPG,
KFGD500EWH,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful gas double oven range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is a combined 6.0 cu ft., providing a large capacity that's perfect for preparing multiple dishes at once. The cooktop has 5 burners ranging from 5,000 to 17,000 BTU, letting you go from a rolling boil to a delicate simmer.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)6.0 Cu. Ft. Total Capacity(/B) (P)Combined upper and lower oven capacities provide more room to cook multiple dishes at the same time.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This double oven range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Burners (17k, 10k, 7.3k, 5k, 5k)(/B) (P)Provides the perfect range of cooking power from 5,000 to16,000 BTU, so you can go from a rolling boil to a delicate simmer.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Glass Touch Controls(/B) (P)Offer an intuitive, easy-to-use touch screen experience.(/P) (BR)(B)SatinGlide(R) Rack(/B) (P)Move smoothly in and out, allowing effortless loading and unloading, even with large or heavy dishes.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills.(/P) (BR)(B)Stainless Steel Cooktop(/B) (P)Adds the beauty of brushed stainless steel to the range cooktop.(/P)",KITCHENAID,30-Inch 5 Burner Gas Double Oven Convection Range - White,2099,30-Inch 5 Burner Gas Double Oven Convection Range - White,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRCFBEBOUSTK.JPG,http://www.specsserver.com/CACHE/FRCFBEBOUSTK.JPG,http://www.specsserver.com/CACHE/FRCFBEBOUSTK.JPG,http://www.specsserver.com/CACHE/FRCFBEBOUSTK.JPG,http://www.specsserver.com/CACHE/FRCFBEBOUSTK.JPG,
KFGG500EBL,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful gas freestanding range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is 5.8 cu ft., providing a large capacity that's perfect for preparing multiple dishes at once. The cooktop has 5 burners ranging from 5,000 to 19,000 BTU, letting you go from a rolling boil to a delicate simmer.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)5.8 Cu. Ft. Oven Capacity(/B) (P)Provides more room to cook large quantities or multiple dishes at once.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Burners (5k, 8k, 9.5k, 15k and 18k)(/B) (P)Provides the perfect range of cooking power from 5,000 to19,000 BTU, so you can go from a rolling boil to a delicate simmer.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Aqualift(R)(/B) (P)Cleans your oven in less than an hour without odors and at a temperature below 200(degree)F. This innovative system combines low heat with water to release baked-on spills.(/P) (BR)(B)Storage Drawer(/B) (P)Adds additional storage space that's perfect for pots, pans and baking sheets.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills(/P)",KITCHENAID,30-Inch 5-Burner Gas Convection Range - Black,1299,30-Inch 5-Burner Gas Convection Range - Black,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRMETGAHRPGD.JPG,http://www.specsserver.com/CACHE/FRMETGAHRPGD.JPG,http://www.specsserver.com/CACHE/FRMETGAHRPGD.JPG,http://www.specsserver.com/CACHE/FRMETGAHRPGD.JPG,http://www.specsserver.com/CACHE/FRMETGAHRPGD.JPG,
KFGG500ESS,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful gas freestanding range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is 5.8 cu ft., providing a large capacity that's perfect for preparing multiple dishes at once. The cooktop has 5 burners ranging from 5,000 to 19,000 BTU, letting you go from a rolling boil to a delicate simmer.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)5.8 Cu. Ft. Oven Capacity(/B) (P)Provides more room to cook large quantities or multiple dishes at once.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Burners (5k, 8k, 9.5k, 15k and 18k)(/B) (P)Provides the perfect range of cooking power from 5,000 to19,000 BTU, so you can go from a rolling boil to a delicate simmer.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Aqualift(R)(/B) (P)Cleans your oven in less than an hour without odors and at a temperature below 200(degree)F. This innovative system combines low heat with water to release baked-on spills.(/P) (BR)(B)Storage Drawer(/B) (P)Adds additional storage space that's perfect for pots, pans and baking sheets.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills(/P)",KITCHENAID,30-Inch 5-Burner Gas Convection Range - Stainless Steel,1349,30-Inch 5-Burner Gas Convection Range - Stainless Steel,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRUCEXPMEHXC.JPG,http://www.specsserver.com/CACHE/FRUCEXPMEHXC.JPG,http://www.specsserver.com/CACHE/FRUCEXPMEHXC.JPG,http://www.specsserver.com/CACHE/FRUCEXPMEHXC.JPG,http://www.specsserver.com/CACHE/FRUCEXPMEHXC.JPG,
KFGG500EWH,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)This beautiful gas freestanding range produces flawless cooking results with Even-Heat(TM) True Convection. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature. The oven is 5.8 cu ft., providing a large capacity that's perfect for preparing multiple dishes at once. The cooktop has 5 burners ranging from 5,000 to 19,000 BTU, letting you go from a rolling boil to a delicate simmer.(/P)(BR)(BR) Features (BR)(B)Even-Heat True Convection(/B) (P)Produces flawless results. The unique bow-tie design and convection fan ensure the inside of the entire oven is heated to, and stays at, the perfect temperature.(/P) (BR)(B)5.8 Cu. Ft. Oven Capacity(/B) (P)Provides more room to cook large quantities or multiple dishes at once.(/P) (BR)(B)Professionally-Inspired Design(/B) (P)Combines a bold blend of professionally-inspired styling with sleek touches for the home. This range features Satin Textured Handles and the KitchenAid(R) Badge, a symbol of uncompromised quality.(/P) (BR)(B)5 Burners (5k, 8k, 9.5k, 15k and 18k)(/B) (P)Provides the perfect range of cooking power from 5,000 to19,000 BTU, so you can go from a rolling boil to a delicate simmer.(/P) (BR)(B)EasyConvect Conversion(/B) (P)Takes guesswork out of convection cooking by converting conventional settings for recipes to convection settings for you.(/P) (BR)(B)Aqualift(R)(/B) (P)Cleans your oven in less than an hour without odors and at a temperature below 200(degree)F. This innovative system combines low heat with water to release baked-on spills.(/P) (BR)(B)Storage Drawer(/B) (P)Adds additional storage space that's perfect for pots, pans and baking sheets.(/P) (BR)(B)Hidden Bake(/B) (P)Covers up the baking element, making it easier to wipe away spills(/P)",KITCHENAID,30-Inch 5-Burner Gas Convection Range - White,1299,30-Inch 5-Burner Gas Convection Range - White,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRKWGDDPUSMI.JPG,http://www.specsserver.com/CACHE/FRKWGDDPUSMI.JPG,http://www.specsserver.com/CACHE/FRKWGDDPUSMI.JPG,http://www.specsserver.com/CACHE/FRKWGDDPUSMI.JPG,http://www.specsserver.com/CACHE/FRKWGDDPUSMI.JPG,
KGCC506RBL,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)This sleek, gas-on-glass cooktop is a stylish option that complements many countertop surfaces. The easy-to-clean surface features full-width cast-iron grates that allow you to slide cookware across the cooktop without lifting. Powerful burner options range from 6,000 to 17,000 BTU allowing you to get exceptional results for simmering a sauce or searing a steak.(/P)(BR)(BR) Features (BR)(B)Gas-on-Glass Surface(/B) (P)Offers a stylish appearance and wipes clean easily.(/P) (BR)(B)17K BTU Professional Burner(/B) (P)Provides the ability to use high-temperature cooking methods such as searing, stir-frying, and wok cooking as well as low temperatures suitable for simmering.(/P) (BR)(B)6K BTU Simmer Burner(/B) (P)Allows more accurate simmer control at the lowest setting, and is ideal for cooking smaller quantities of food, using smaller pots and pans.(/P) (BR)(B)Electronic Ignition(/B) (P)Automatically lights burners so no standing pilot light is needed.(/P) (BR)(B)Full-Width Cast-Iron Grates(/B) (P)Enhance the beautiful look of the cooktop and allow easy movement of cookware around the entire cooking surface.(/P) (BR)(B)LP Conversion Kit Included(/B) (P)Allows you to convert the cooktop so it can be used with LP gas.(/P)",KITCHENAID,"30-Inch 4 Burner Gas Cooktop, Architect(R) Series II - Black",1099,"30-Inch 4 Burner Gas Cooktop, Architect(R) Series II - Black",1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRYYDGGFPPMF.JPG,http://www.specsserver.com/CACHE/FRYYDGGFPPMF.JPG,http://www.specsserver.com/CACHE/FRYYDGGFPPMF.JPG,http://www.specsserver.com/CACHE/FRYYDGGFPPMF.JPG,http://www.specsserver.com/CACHE/FRYYDGGFPPMF.JPG,
KGCC506RWW,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)This sleek, gas-on-glass cooktop is a stylish option that complements many countertop surfaces. The easy-to-clean surface features full-width cast-iron grates that allow you to slide cookware across the cooktop without lifting. Powerful burner options range from 6,000 to 17,000 BTU allowing you to get exceptional results for simmering a sauce or searing a steak.(/P)(BR)(BR) Features (BR)(B)Gas-on-Glass Surface(/B) (P)Offers a stylish appearance and wipes clean easily.(/P) (BR)(B)17K BTU Professional Burner(/B) (P)Provides the ability to use high-temperature cooking methods such as searing, stir-frying, and wok cooking as well as low temperatures suitable for simmering.(/P) (BR)(B)6K BTU Simmer Burner(/B) (P)Allows more accurate simmer control at the lowest setting, and is ideal for cooking smaller quantities of food, using smaller pots and pans.(/P) (BR)(B)Electronic Ignition(/B) (P)Automatically lights burners so no standing pilot light is needed.(/P) (BR)(B)Full-Width Cast-Iron Grates(/B) (P)Enhance the beautiful look of the cooktop and allow easy movement of cookware around the entire cooking surface.(/P) (BR)(B)LP Conversion Kit Included(/B) (P)Allows you to convert the cooktop so it can be used with LP gas.(/P)",KITCHENAID,"30-Inch 4 Burner Gas Cooktop, Architect(R) Series II - White",1099,"30-Inch 4 Burner Gas Cooktop, Architect(R) Series II - White",1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRYDHTLTEXDP.JPG,http://www.specsserver.com/CACHE/FRYDHTLTEXDP.JPG,http://www.specsserver.com/CACHE/FRYDHTLTEXDP.JPG,http://www.specsserver.com/CACHE/FRYDHTLTEXDP.JPG,http://www.specsserver.com/CACHE/FRYDHTLTEXDP.JPG,
